speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
55.3072601154614,27.5749585091987,306.5,0.874179239380148,1.37546896294038,1,4,2573.8081392529,31.4963314046544,8.48916078791421,40.1594948615281,54.8626978982624,0,90.0713078611472,0,269.996913069174,1,66.3520600783177,1,1.2,-54.2062252282046,0.543801491501306,-0.0649866296628128,169.560067243089,116.89374792585,0,2983.15949486153,
55.3874025787726,27.5912312371935,306.75,0.858175120070152,1.36804322982916,1,4,2577.53769164691,31.3732561756518,8.46824156923875,40.2759646592168,55.0218096437387,0,90.0034502885707,0,275.829731914036,1,66.3520600783177,1,1.2,-54.1538957618343,0.5333609998222,-0.0671876118318951,169.808984164216,116.870502235972,0,2983.27596465922,
55.4669976266326,27.6074804194642,307,0.847415508398043,1.36066757996869,1,4,2581.24176922369,31.2510216156184,8.4473700866635,40.3918058298109,55.1800626090312,0,89.9354856061958,0,280.135345154822,1,66.3520600783177,1,1.2,-54.1023032994681,0.524769762736453,-0.0553672319510965,170.057922212571,116.847483896905,0,2983.39180582981,
55.5460505188423,27.6237062841857,307.25,0.83453434577922,1.35334153844893,1,4,2584.92061675611,31.1296196470484,8.42654690812524,40.5070226124968,55.3374625853781,0,89.8674143689204,0,285.270690309643,1,66.3520600783177,1,1.2,-54.0516475788596,0.516200282823159,-0.0553063798708615,170.30688088735,116.824689725453,0,2983.5070226125,
55.6245664418094,27.6399090563287,307.5,0.822096195484859,1.34606463693282,1,4,2588.57447560161,31.0090423051467,8.40577258284362,40.6216192062415,55.4940153090732,0,89.7992371338338,0,290.406035464465,1,66.3520600783177,1,1.2,-54.0018951977565,0.507834887427112,-0.0540661900088506,170.555859617641,116.802115669489,0,2983.62161920624,
55.7025505099527,27.6560889577207,307.75,0.810078046799958,1.33883641353083,1,4,2592.20358376753,30.8892817356716,8.38504764180022,40.7355997703504,55.6497264622273,0,89.7309544602203,0,295.541380619287,1,66.3520600783177,1,1.2,-53.953014508843,0.499724207145228,-0.052494043838473,170.804857856348,116.779757820887,0,2983.73559977035,
55.7800077670725,27.6722462071062,308,0.798458460271702,1.33165641267853,1,4,2595.80817597482,30.7703301928308,8.36437259820412,40.8489684250138,55.8046016735162,0,89.662566909563,0,300.676725774109,1,66.3520600783177,1,1.2,-53.9049754989522,0.490716666725472,-0.0583804461068397,171.053875078818,116.757612407983,0,2983.84896842501,
55.8569431876873,27.6883810202056,308.25,0.787217435792777,1.32452418501721,1,4,2599.38848372035,30.6521800372285,8.3437479479446,40.9617292518441,55.9586465189127,0,89.5940750455463,0,305.81207092893,1,66.3520600783177,1,1.2,-53.8577496784314,0.485337993456357,-0.0349091956717076,171.302910781573,116.735675788541,0,2983.96172925184,
55.9333616783382,27.7044936097717,308.5,0.77633629375624,1.3174392872773,1,4,2602.94473533752,30.5348237338619,8.3231741700312,41.0738862944017,56.1118665224067,0,89.5254794340591,0,310.947416083752,1,66.3520600783177,1,1.2,-53.8116461188645,0.479369427913196,-0.0387912023409665,171.55196448113,116.713944443204,0,2984.0738862944,
56.0092680788623,27.7205841856461,308.75,0.777158163140991,1.31040128216468,1,4,2606.47715605557,30.4036661533947,8.29867002030075,41.1854435587119,56.2642671567102,0,89.451722000393,0,311.462223854458,1,66.3520600783177,1,1.2,-53.76554932116,0.477046977681543,-0.015114836251577,171.8010355864,116.692413508158,0,2984.18544355871,
56.0846202823684,27.7366529548136,309,0.775609414108196,1.3025993106512,1,4,2609.98378636576,30.267297196887,8.27256272057019,41.2963359743331,56.4157595277774,0,89.3756674995941,0,312.924447708916,1,66.3520600783177,1,1.2,-53.7196684205842,0.475218618076056,-0.0119153724943971,172.050123933638,116.671082967942,0,2984.29633597433,
56.159403979982,27.7527001348689,309.25,0.774062186893736,1.29451089011395,1,4,2613.46396038269,30.1319570962287,8.24655336878458,41.4065391517475,56.5663103165949,0,89.2994680772015,0,314.386671563374,1,66.3520600783177,1,1.2,-53.6740014042686,0.473561605008845,-0.0108132395867243,172.29922928199,116.649951897708,0,2984.40653915175,
56.2336249299574,27.7687259459747,309.5,0.772516556253987,1.28648281279172,1,4,2616.91794607554,29.9976354303956,8.22064220067478,41.5160582443266,56.7159265632877,0,89.2231245305698,0,315.848895417832,1,66.3520600783177,1,1.2,-53.6285462873622,0.47196824045406,-0.0104117504500347,172.548351393579,116.629019381035,0,2984.51605824433,
56.307288808236,27.7847306051287,309.75,0.770972594609896,1.27851447592806,1,4,2620.34600758296,29.8643219273293,8.19482943384147,41.6248983537484,56.8646152373612,0,89.1466376621013,0,317.31111927229,1,66.3520600783177,1,1.2,-53.5833011124831,0.470362845718556,-0.0105042251730777,172.797490033462,116.608284509821,0,2984.62489835375,
56.3804012100484,27.800714326225,310,0.769430372114101,1.27060528528129,1,4,2623.74840528757,29.7320064610391,8.16911526829013,41.7330645307321,57.012383238705,0,89.0700082792441,0,318.773343126748,1,66.3520600783177,1,1.2,-53.5382639492902,0.468936120453723,-0.0093474053667552,173.046644969579,116.587746384168,0,2984.73306453073,
56.4529676514759,27.8166773201145,310.25,0.767889956715934,1.26275465496,1,4,2627.12539588867,29.6006790487739,8.14349988695006,41.8405617757584,57.1592373985771,0,88.9932371944898,0,320.235566981206,1,66.3520600783177,1,1.2,-53.4934443071111,0.467364257213694,-0.0103116705248098,173.295815972707,116.567404112272,0,2984.84056177576,
56.5249935709747,27.8326197946635,310.5,0.766744285554286,1.25496200726269,1,4,2630.47723247317,29.4703298482658,8.11798345617801,41.9473950397769,57.3051844805695,0,88.9163252253701,0,321.532956429609,1,66.3520600783177,1,1.2,-53.4487896975426,0.465927131976681,-0.00943990234599943,173.545002812397,116.547256760674,0,2984.94739503978,
56.5964843308612,27.8485419548115,310.75,0.765037581713327,1.24722677252133,1,4,2633.80416458467,29.3409491550408,8.09256612624688,42.0535692248979,57.4502311815546,0,88.8392731944528,0,323.065912859219,1,66.3520600783177,1,1.2,-53.4043474720851,0.464370375088767,-0.0102387614851348,173.794205278706,116.527303623909,0,2985.0535692249,
56.6674452187622,27.8644440026266,311,0.763335152654063,1.23954838894876,1,4,2637.10643829099,29.2125273997947,8.06724803181997,42.1590891850733,57.5943841326138,0,88.7620819293367,0,324.598869288828,1,66.3520600783177,1,1.2,-53.3601156200681,0.462781015989618,-0.0104664064398868,174.043423147018,116.507543790294,0,2985.15908918507,
56.7378814490291,27.8803261373607,311.25,0.761637024713694,1.23192630248977,1,4,2640.38429624998,29.0795499495546,8.04050710345492,42.2639597267626,57.7376498999489,0,88.6826101160225,0,326.131825718438,1,66.3520600783177,1,1.2,-53.3160921592279,0.461187943449564,-0.0105040140431778,174.292656195546,116.487976356608,0,2985.26395972676,
56.8077806989731,27.8961885555021,311.5,0.759942755618458,1.22405412243809,1,4,2643.63716500642,28.9064508621586,8.00249181950852,42.3681595580092,57.8799993961874,0,88.5867691564252,0,327.664782148047,1,66.3520600783177,1,1.2,-53.2722751352141,0.459600365989004,-0.0104807931187839,174.541904205282,116.46860042797,0,2985.36815955801,
56.877018003984,27.9120314556986,311.75,0.758248906770326,1.21395606149543,1,4,2646.85922914058,28.7349910207335,7.96472028085076,42.4714990934845,58.0211736249789,0,88.4906631979195,0,329.197738577657,1,66.3520600783177,1,1.2,-53.2286626210205,0.458021247081217,-0.0104377950550018,174.791166959955,116.449415117723,0,2985.47149909348,
56.9456012033442,27.927855070079,312,0.756555616469096,1.20395304468459,1,4,2650.0508534655,28.5651510120145,7.92719150995849,42.573986444634,58.1611836675327,0,88.3942939154951,0,330.730695007266,1,66.3520600783177,1,1.2,-53.1852527165091,0.456451168191378,-0.0103906903258803,175.040444245982,116.430419547326,0,2985.57398644463,
57.0135380120832,27.9436596270769,312.25,0.75486301877184,1.19404395601272,1,4,2653.2123970119,28.396911730438,7.88990451446928,42.6756296273349,58.3000404745012,0,88.2976630043731,0,332.263651436876,1,66.3520600783177,1,1.2,-53.1420435478931,0.454890278184862,-0.0103423347628445,175.289735852431,116.411612846238,0,2985.67562962733,
57.0808360236106,27.9594453515098,312.5,0.753171243616913,1.18422769702306,1,4,2656.34421315075,28.230254371621,7.85285828796937,42.7764365634062,58.4377548680412,0,88.2007721799813,0,333.796607866485,1,66.3520600783177,1,1.2,-53.099033267256,0.453338582020487,-0.0102936829440274,175.53904157097,116.392994151811,0,2985.77643656341,
57.1475027122773,27.9752124646548,312.75,0.751480416943988,1.17450318642569,1,4,2659.4466497124,28.0651604260185,7.81605181075238,42.8764150820864,58.5743375438339,0,88.1036231779268,0,335.329564296094,1,66.3520600783177,1,1.2,-53.0562200520988,0.451796036742394,-0.0102450564219714,175.788361195832,116.374562609184,0,2985.87641508209,
57.2135454358684,27.9909611843238,313,0.749790660810284,1.16486935973833,1,4,2662.52004910269,27.9016116727496,7.77948405054979,42.9755729214799,58.7097990730599,0,88.0062177539631,0,336.862520725704,1,66.3520600783177,1,1.2,-53.0136021048408,0.453282815941753,0.00988621024096606,176.037694523771,116.356317371176,0,2985.97557292148,
57.2789714380299,28.0066917249352,313.25,0.748102093503102,1.15532516893668,1,4,2665.56474841578,27.7395901735891,7.74315396323424,43.0739177299731,58.8441499043348,0,87.908557683954,0,338.395477155313,1,66.3520600783177,1,1.2,-52.971177652383,0.446421687358211,-0.045675207411067,176.287041354024,116.338257598182,0,2986.07391772997,
57.3437878506303,28.0224042975846,313.5,0.746414829648804,1.14586958211406,1,4,2668.58107954409,27.5835508621312,7.70831037429396,43.1714570676218,58.9774003656035,0,87.8126212334228,0,339.928433584923,1,66.3520600783177,1,1.2,-52.9280907445463,0.440440821136665,-0.0398607446470396,176.536401488265,116.320382458077,0,2986.17145706762,
57.4080157353682,28.0380991101133,313.75,0.714399682264806,1.13675006065077,1,4,2671.57002262607,27.4475024183995,7.67888231350896,43.2682195702601,59.1095895768581,0,87.7247606921702,0,355.958049106808,1,66.3520600783177,1,1.2,-52.8869868886767,0.425911112100793,-0.0969458902051918,176.785774994748,116.30269484389,0,2986.26821957026,
57.4717199565577,28.0537763633413,314,0.685264778552556,1.1287447322391,1,4,2674.53459622201,27.3125632064463,7.64961005797594,43.3643001447465,59.2408471922766,0,87.6367213709082,0,371.916098213615,1,66.3520600783177,1,1.2,-52.8476806977477,0.409627476932464,-0.108770220298569,177.03516112654,116.285186134169,0,2986.36430014475,
57.5349059120397,28.0694362392016,314.25,0.658516981853258,1.12080417859645,1,4,2677.47505152872,27.1787217924856,7.62049318294427,43.4597043179119,59.3711807621748,0,87.5485045644067,0,387.874147320423,1,66.3520600783177,1,1.2,-52.8100216753154,0.393680869400486,-0.106637169453375,177.284559211395,116.267848513014,0,2986.45970431791,
57.5975789244854,28.0850789170809,314.5,0.633873381185866,1.11292773897631,1,4,2680.39163624486,27.0459669019581,7.59153125353095,43.5544375600308,59.5005977596049,0,87.4601115774791,0,403.832196427231,1,66.3520600783177,1,1.2,-52.7738774484214,0.377159483551233,-0.110602257089025,177.533968638278,116.250674818428,0,2986.55443756003,
57.6597442428008,28.1007045738673,314.75,0.611094083485341,1.10511476173943,1,4,2683.28459463631,26.914287416554,7.5627238251254,43.6485052856042,59.6291055814265,0,87.3715437249481,0,419.790245534038,1,66.3520600783177,1,1.2,-52.7391309720042,0.365250683196039,-0.0798101912780014,177.783388849611,116.233658463616,0,2986.6485052856,
57.721407043499,28.1163133839968,315,0.589974336565369,1.09736460418476,1,4,2686.15416760006,26.7836723713074,7.53407044378146,43.7419128541286,59.756711549356,0,87.2828023316094,0,435.748294640846,1,66.3520600783177,1,1.2,-52.7061000893639,0.355431115863452,-0.0658796332276254,178.03281933475,116.216793370403,0,2986.74191285413,
57.7825724320396,28.131905519499,315.25,0.585512359158233,1.08967663238451,1,4,2689.00059272649,26.6541109517598,7.5055706465969,43.8346655708506,59.8834229109981,0,87.1938887321938,0,440,1,66.3520600783177,1,1.2,-52.6735456691746,0.350707918628268,-0.0317218932442251,178.282259501192,116.20007207607,0,2986.83466557085,
57.8432454441358,28.1474811500415,315.5,0.586742607237398,1.08205022102305,1,4,2691.82410436022,26.5255924911898,7.47722396208098,43.9267686875071,60.0092468408566,0,87.1048042713281,0,440,1,66.3520600783177,1,1.2,-52.6409912489852,0.349377378223784,-0.00894563240658158,178.531709128105,116.183492511796,0,2986.92676868751,
57.9034310470314,28.1630404429735,315.75,0.587964247863763,1.07448475323963,1,4,2694.62493365958,26.3981064679086,7.44902991051044,44.0182274030524,60.1341904413284,0,87.0155503034939,0,440,1,66.3520600783177,1,1.2,-52.6084368287959,0.349175764405544,-0.00135693503343466,178.781168134959,116.167054682933,0,2987.01822740305,
57.9631341407485,28.1785835633677,316,0.589177349785774,1.06697962047474,1,4,2697.4033086546,26.2696851936944,7.4204351204549,44.1090468643719,60.2582607436775,0,86.9251540813513,0,440,1,66.3520600783177,1,1.2,-52.5758824086178,0.407647399015723,0.393945044658968,179.030636441222,116.150758594788,0,2987.10904686437,
58.0223534810342,28.1941106740621,316.25,0.590381857371999,1.05942548293536,1,4,2700.15917144206,26.1308713644,7.38876537559773,44.1992229065918,60.3814520581855,0,86.828825111414,0,440,1,66.3520600783177,1,1.2,-52.5433279884397,0.252361245576782,-1.04729902952416,179.280113966358,116.134604252621,0,2987.19922290659,
58.0810584787956,28.2096219373254,316.5,0.591577117357127,1.05129695407894,1,4,2702.89109851163,25.993263186081,7.35729161386694,44.288706622689,60.5036975719795,0,86.7322900671834,0,440,1,66.3520600783177,1,1.2,-52.4944963581762,0.259017088785138,0.0449349778327507,179.529600629827,116.118591661648,0,2987.28870662269,
58.1392546130882,28.2251175226947,316.75,0,1.04323860465639,1,4,2705.59934483955,25.8568478154892,7.32601295631873,44.377503998456,60.6250054623716,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.086339029595046,-1.16696488980015,179.779100853136,116.102791706932,0,2987.37750399846,
58.1969472861239,28.2405975973188,317,0,1.03524969349716,1,4,2708.28416182605,25.7216125895028,7.29492851844735,44.4656209562949,60.745383820075,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.028779676531682,-0.389378055597907,180.028601076444,116.086991752216,0,2987.4656209563,
58.2541418247027,28.2560623260025,317.25,0,1.0273294897306,1,4,2710.94579736192,25.58754502177,7.26403741054657,44.5530633561016,60.864840650412,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.00959322551056066,-0.129921480915716,180.278101299752,116.071191797499,0,2987.5530633561,
58.3108434816106,28.2715118712505,317.5,0,1.01947727259544,1,4,2713.58449589361,25.4546327994328,7.23333873805847,44.6398369961345,60.9833838745007,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.00319774183685355,-0.0433497215247925,180.527601523061,116.055391842783,0,2987.63983699613,
58.3670574369841,28.2869463933095,317.75,0,1.01169233125374,1,4,2716.20049848672,25.3228637799281,7.20283160191027,44.7259476138668,61.1010213304191,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.00106591394561785,-0.0144639719890937,180.777101746369,116.039591888066,0,2987.72594761387,
58.4227887996426,28.3023660502106,318,0,1.00397396460924,1,4,2718.794042888,25.1922259878639,7.17251509883939,44.8114008868229,61.2177607743482,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.000355304648539284,-0.00482597194305494,181.026601969678,116.02379193335,0,2987.81140088682,
58.4780426083906,28.3177709978088,318.25,0,0.996321481129936,1,4,2721.36536358592,25.0627076119685,7.14238832170726,44.8962024333997,61.3336098816936,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.000118434882846428,-0.00161019332915377,181.276102192986,116.007991978633,0,2987.8962024334,
58.5328238332883,28.3331613898235,318.5,0,0.988734198674822,1,4,2723.91469186987,24.9342970021105,7.11245035980225,44.9803578136731,61.4485762481872,0,100,0,0,1,0,1.2,1,-52.4944963581762,3.94782942821426E-05,-0.00053723872735643,181.525602416295,115.992192023917,0,2987.98035781367,
58.5871373768936,28.3485373778771,318.75,0,0.981211444324602,1,4,2726.44225588788,24.8228558707251,7.08723229524855,45.0638725301892,61.5626673909688,0,100,0,0,1,0,1.2,1,-52.4944963581762,1.31594314273809E-05,-0.000179247334453142,181.775102639603,115.9763920692,0,2988.06387253019,
58.641036843463,28.3638991115322,319,0,0.974634398901708,1,4,2728.95055019623,24.7128145720365,7.06230540850128,45.1468271201493,61.6759933335373,0,100,0,0,1,0,1.2,1,-52.4944963581762,0.0723887018545775,0.493378498114811,182.024602862912,115.960592114484,0,2988.14682712015,
58.6945278175172,28.3792467255657,319.25,0,0.968137709971116,1,4,2731.43983467913,24.6036072527865,7.03751028416154,45.2292284321802,61.7885634319401,0,100,0,0,1,0,1.2,1,-52.4944963581762,-0.116144152733375,-1.2863963298345,182.27410308622,115.944792159767,0,2988.22922843218,
58.7476141174323,28.3945803526255,319.5,0,0.961689909597306,1,4,2733.91028703058,24.4952261173683,7.01284645059649,45.3110806351509,61.9003833813536,0,100,0,0,1,0,1.2,1,-52.4745179044307,-0.115358345618011,0.00536660558991092,182.523603309528,115.928992205051,0,2988.31108063515,
58.8002995143406,28.4099001237093,319.75,-0.744189095877039,0.955290545429158,1,4,2736.36208274599,24.3876634666276,6.98831343222537,45.3923878592598,62.0114588241254,0,85.5063886796207,0,-358.484822040569,1,66.3520600783177,1,1.2,-52.5131992074663,-0.337648513900141,-1.51948562812332,182.773109021896,115.913279249794,0,2988.39238785926,
58.8525877329094,28.4252061681926,320,-0.793113506931315,0.948939170652721,1,4,2738.79539515847,24.2809116962736,6.96391074970744,45.4731541965101,62.1217953504237,0,85.4167653205642,0,-336.969644081139,1,66.3520600783177,1,1.2,-52.5542577174281,-0.431770157599971,-0.643954451487229,183.022604068669,115.89739785285,0,2988.47315419651,
58.9044824521033,28.4404986138551,320.25,-0.848701573029022,0.942635343900686,1,4,2741.21039547429,24.1749632953217,6.93963792012436,45.5533837011772,62.2313984988759,0,85.327010961285,0,-315.454466121708,1,66.3520600783177,1,1.2,-52.598003229626,-0.485992014499914,-0.371300948326281,183.272087669868,115.881337670358,0,2988.55338370118,
58.955987305931,28.4557775869066,320.5,-0.912416633024364,0.936378629163762,1,4,2743.60725280759,24.0698108445703,6.91549445715714,45.633080390268,62.3402737571967,0,85.2371270089902,0,-293.939288162277,1,66.3520600783177,1,1.2,-52.6448098864358,-0.542511955514999,-0.387379070734386,183.52155893536,115.865087011097,0,2988.63308039027,
